id,question,choices,answerKey,source
735,"ما هو البحر الشعري لهذا البيت
                        وَإِذا غَزَوتُ تَحومُ عِقبانُ الفَلا - حَولي فَتَطعُمُ كَبدَ كُلِّغَضَنفَرِ?","{'text': ['الكامل', 'مخلع السريع', 'المواليا', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
737,"ما هو البحر الشعري لهذا البيت
                        وَلَكَم خَطِفتُ مُدَرَّعاً مِن سَرجِهِ - في الحَربِ وَهوَ بِنَفسِهِ لَم يَشعُرِ?","{'text': ['الكامل', 'مجزوء الوافر', 'منهوك الرجز', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
739,"ما هو البحر الشعري لهذا البيت
                        وَلَكَم وَرَدتُ المَوتُ أَعظَمَ مَورِدٍ - وَصَدَرتُ عَنهُ فَكانَأَعظَمَ مَصدَرِ?","{'text': ['الكامل', 'مجزوء المتقارب', 'منهوك البسيط', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
741,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ لَو عايَنتِ فِعلي في العِدا - مِن كُلِّشِلوٍبِالتُرابِ مُعَفَّرِ?","{'text': ['الكامل', 'المجتث', 'مجزوء الطويل', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
743,"ما هو البحر الشعري لهذا البيت
                        وَالخَيلُ في وَسطِ المَضيقِ تَبادَرَت - نَحوي كَمِثلِالعارِضِالمُتَفَجِّرِ?","{'text': ['الكامل', 'الخبب', 'مخلع السريع', 'المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
745,"ما هو البحر الشعري لهذا البيت
                        مِن كُلِّ أَدهَمَ كَالرِياحِ إِذا جَرى - أَو أَشهَبٍ عاليالمَطاأَو أَشقَرِ?","{'text': ['الكامل', 'تفعيلة الرمل', 'البسيط', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
747,"ما هو البحر الشعري لهذا البيت
                        فَصَرَختُ فيهِم صَرخَةً عَبسِيَّةً - كَالرَعدِ تَدوي في قُلوبِ العَسكَرِ?","{'text': ['الكامل', 'مخلع السريع', 'مخلع الرمل', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
749,"ما هو البحر الشعري لهذا البيت
                        وَعَطَفتُ نَحوَهُمُ وَصُلتُ عَلَيهِمُ - وَصَدَمتُ مَوكِبَهُم بِصَدرِ الأَبجَرِ?","{'text': ['الكامل', 'مجزوء موشح', 'مجزوء الرجز', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
751,"ما هو البحر الشعري لهذا البيت
                        وَطَرَحتُهُم فَوقَ الصَعيدِ كَأَنَّهُم - أَعجازُ نَخلٍ فيحَضيضِالمَحجَرِ?","{'text': ['الكامل', 'مجزوء الخفيف', 'مجزوء الهزج', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
753,"ما هو البحر الشعري لهذا البيت
                        وَدِماؤُهُم فَوقَ الدُروعِ تَخَضَّبَت - مِنها فَصارَت كَالعَقيقِ الأَحمَرِ?","{'text': ['الكامل', 'الطويل', 'المتدارك', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
755,"ما هو البحر الشعري لهذا البيت
                        وَلَرُبَّما عَثَرَ الجَوادُ بِفارِسٍ - وَيَخالُ أَنَّ جَوادَهُ لَم يَعثُرِ?","{'text': ['الكامل', 'الدوبيت', 'مشطور الطويل', 'المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem164.html
757,"ما هو البحر الشعري لهذا البيت
                        ضَحِكَت عُبَيلَةُ إِذ رَأَتني عارِياً - خَلَقَ القَميصِ وَساعِدي مَخدوشُ?","{'text': ['الكامل', 'أحذ الكامل', 'تفعيلة الكامل', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
759,"ما هو البحر الشعري لهذا البيت
                        لا تَضحَكي مِنّي عُبَيلَةُ وَاِعجَبي - مِنّي إِذا اِلتَفَّت عَلَيَّ جُيوشُ?","{'text': ['الكامل', 'القوما', 'مجزوء الكامل', 'تفعيلة الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
761,"ما هو البحر الشعري لهذا البيت
                        وَرَأَيتِ رُمحي في القُلوبِ مُحَكَّماً - وَعَلَيهِ مِن فَيضِ الدِماءِ نُقوشُ?","{'text': ['الكامل', 'الكامل المقطوع', 'المديد', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
763,"ما هو البحر الشعري لهذا البيت
                        أَلقى صُدورَ الخَيلِ وَهيَ عَوابِسٌ - وَأَنا ضَحوكٌ نَحوَها وَبَشوشُ?","{'text': ['الكامل', 'مجزوء الرمل', 'مجزوء الرمل', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
765,"ما هو البحر الشعري لهذا البيت
                        إِنّي أَنا لَيثُ العَرينِ وَمَن لَهُ - قَلبُ الجَبانِ مُحَيَّرٌ مَدهوشُ?","{'text': ['الكامل', 'مجزوء الكامل', 'التفعيله', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
767,"ما هو البحر الشعري لهذا البيت
                        إِنّي لَأَعجَبُ كَيفَ يَنظُرُ صورَتي - يَومَ القِتالِ مُبارِزٌ وَيَعيشُ?","{'text': ['الكامل', 'البسيط', 'منهوك الرجز', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem170.html
769,"ما هو البحر الشعري لهذا البيت
                        قِف بِالمَنازِلِ إِنشَجَتكَرُبوعُها - فَلَعَلَّ عَينَكَتَستَهِلُّ دُموعُها?","{'text': ['الكامل', 'مشطور السريع', 'المضارع', 'مخلع الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
771,"ما هو البحر الشعري لهذا البيت
                        وَاِسأَل عَنِالأَظعانِأَينَ سَرَت بِها - آباؤُها وَمَتى يَكونُ رُجوعُها?","{'text': ['الكامل', 'منهوك البسيط', 'تفعيلة الرمل', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
773,"ما هو البحر الشعري لهذا البيت
                        دارٌ لِعَبلَةَ شَطَّ عَنكَ مَزارُها - وَنَأَت فَفارَقَ مُقلَتَيكَ هُجوعُها?","{'text': ['الكامل', 'مجزوء المواليا', 'الخفيف', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
775,"ما هو البحر الشعري لهذا البيت
                        فَسَقَتكِ يا أَرضَ الشَرَبَّةِمُزنَةٌ - مُنهَلَّةٌ يَروي ثَراكِهُموعُها?","{'text': ['الكامل', 'الخفيف', 'مجزوء موشح', 'منهوك الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
777,"ما هو البحر الشعري لهذا البيت
                        وَكَسا الرَبيعُ رُباكِ مِن أَزهارِهِ - حُلَلاً إِذا ما الأَرضُ فاحَ رَبيعُها?","{'text': ['الكامل', 'السريع', 'مجزوء المجتث', 'المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
779,"ما هو البحر الشعري لهذا البيت
                        كَم لَيلَةٍ عانَقتُ فيها غادَةً - يَحيا بِها عِندَ المَنامِ ضَجيعُها?","{'text': ['الكامل', 'مجزوء المتقارب', 'مجزوء المنسرح', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
781,"ما هو البحر الشعري لهذا البيت
                        شَمسٌ إِذا طَلَعَت سَجَدتُ جَلالَةً - لِجَمالِهاوَجَلاالظَلامَ طُلوعُها?","{'text': ['الكامل', 'الهزج', 'مجزوء المديد', 'المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
783,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ لا تَخشَي عَلَيَّ مِنَ العِدا - يَوماً إِذا اِجتَمَعَت عَلَيَّ جُموعُها?","{'text': ['الكامل', 'البسيط', 'مجزوء المديد', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
785,"ما هو البحر الشعري لهذا البيت
                        إِنَّ المَنِيَّةَ يا عُبَيلَةُدَوحَةٌ - وَأَنا وَرُمحي أَصلُها وَفُروعُها?","{'text': ['الكامل', 'مجزوء الكامل', 'المنسرح', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
787,"ما هو البحر الشعري لهذا البيت
                        وَغَداً يَمُرُّ عَلى الأَعاجِمِ مِن يَدي - كَأسٌ أَمَرُّ مِنَ السُمومِنَقيعُها?","{'text': ['الكامل', 'مجزوء المنسرح', 'مجزوء الطويل', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
789,"ما هو البحر الشعري لهذا البيت
                        وَأُذيقُها طَعناً تَذِلُّ لِوَقعِهِ - ساداتُها وَيَشيبُ مِنهُ رَضيعُها?","{'text': ['الكامل', 'السلسلة', 'المواليا', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
791,"ما هو البحر الشعري لهذا البيت
                        وَإِذا جُيوشُ الكِسرَوِيِّ تَبادَرَت - نَحوي وَأَبدَت ما تُكِنُّ ضُلوعُها?","{'text': ['الكامل', 'مجزوء الدوبيت', 'مخلع البسيط', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
793,"ما هو البحر الشعري لهذا البيت
                        قاتَلتُها حَتّى تَمَلَّ وَيَشتَكي - كُرَبَالغُبارِ رَفيعُها وَوَضيعُها?","{'text': ['الكامل', 'مشطور الرجز', 'مجزوء المقتضب', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
795,"ما هو البحر الشعري لهذا البيت
                        فَيَكونُ لِلأُسدِ الضَواري لَحمُها - وَلِمَن صَحِبنا خَيلُها وَدُروعُها?","{'text': ['الكامل', 'مجزوء موشح', 'الخبب', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
797,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ لَو أَنَّ المَنِيَّةَ صُوِّرَت - لَغَدا إِلَيَّ سُجودُها وَرُكوعُها?","{'text': ['الكامل', 'مخلع السريع', 'منهوك المنسرح', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
799,"ما هو البحر الشعري لهذا البيت
                        وَسَطَتبِسَيفي في النُفوسِ مُبيدَةً - مَن لا يُجيبُ مَقالَها وَيُطيعُها?","{'text': ['الكامل', 'مجزوء المديد', 'المضارع', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem175.html
801,"ما هو البحر الشعري لهذا البيت
                        ريحَ الحِجازِ بِحَقِّ مَن أَنشاكِ - رُدّي السَلامَ وَحَيِّ مَن حَيّاكِ?","{'text': ['الكامل', 'مجزوء الخفيف', 'تفعيلة المتقارب', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
803,"ما هو البحر الشعري لهذا البيت
                        هُبّي عَسى وَجدي يَخِفُّ وَتَنطَفي - نيرانُ أَشواقي بِبَردِ هَواكِ?","{'text': ['الكامل', 'المواليا', 'مشطور الطويل', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
805,"ما هو البحر الشعري لهذا البيت
                        يا ريحُ لَولا أَنَّ فيكِ بَقِيَّةً - مِن طيبِ عَبلَةَ مُتُّ قَبلَ لِقاكِ?","{'text': ['الكامل', 'مجزوء المنسرح', 'مجزوء الدوبيت', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
807,"ما هو البحر الشعري لهذا البيت
                        كَيفَالسُلُوُّوَما سَمِعتُ حَمائِماً - يَندُبنَ إِلّا كُنتُ أَوَّلَ باكي?","{'text': ['الكامل', 'القوما', 'مربع الرجز', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
809,"ما هو البحر الشعري لهذا البيت
                        بَعُدَ المَزارُ فَعادَ طَيفُ خَيالَها - عَنّي قِفارَ مَهامِهِالأَعناكِ?","{'text': ['الكامل', 'منهوك البسيط', 'مجزوء المجتث', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
811,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ ما أَخشى الحِمامِ وَإِنَّما - أَخشى عَلى عَينَيكِ وَقتَ بُكاكِ?","{'text': ['الكامل', 'مجزوء الكامل', 'مجزوء المتقارب', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
813,"ما هو البحر الشعري لهذا البيت
                        يا عَبلَ لا يَحزُنكِ بُعدي وَاِبشِري - بِسَلامَتي وَاِستَبشِري بِفَكاكي?","{'text': ['الكامل', 'الوافر', 'مجزوء الدوبيت', 'الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
815,"ما هو البحر الشعري لهذا البيت
                        هَلّا سَأَلتِ الخَيلَ يا اِبنَةَ مالِكٍ - إِن كانَ بَعضُ عِداكِ قَد أَغراكِ?","{'text': ['الكامل', 'تفعيلة الرجز', 'مخلع الكامل', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
817,"ما هو البحر الشعري لهذا البيت
                        يُخبِركِ مَن حَضَرَ الشَآمَ بِأَنَّني - أَصفَيتُ وُدّاً مَن أَرادَ هَلاكي?","{'text': ['الكامل', 'مجزوء الرمل', 'مجزوء الخفيف', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
819,"ما هو البحر الشعري لهذا البيت
                        ذَلَّ الأُلى اِحتالوا عَلَيَّ وَأَصبَحوا - يَتَشَفَّعونَ بِسَيفِيَ الفَتّاكِ?","{'text': ['الكامل', 'أحذ الكامل', 'الهزج', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
821,"ما هو البحر الشعري لهذا البيت
                        فَعَفَوتُ عَن أَموالِهِم وَحَريمِهِم - وَحَمَيتُ رَبعَ القَومِ مِثلِ حِماكِ?","{'text': ['الكامل', 'مخلع السريع', 'مجزوء المتدارك', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
823,"ما هو البحر الشعري لهذا البيت
                        وَلَقَد حَمَلتُ عَلى الأَعاجِمِ حِملَةً - ضَجَّت لَها الأَملاكُ في الأَفلاكِ?","{'text': ['الكامل', 'مخلع الكامل', 'مجزوء المديد', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
825,"ما هو البحر الشعري لهذا البيت
                        فَنَثَرتُهُم لَمّا أَتَوني في الفَلا - بِسِنانِ رُمحٍ لِلدِما سَفّاكِ?","{'text': ['الكامل', 'مخلع الكامل', 'السلسلة', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem182.html
827,"ما هو البحر الشعري لهذا البيت
                        تَمشي النَعامُ بِهِ خَلاءً حَولَهُ - مَشيَ النَصارى حَولَ بَيتِ الهَيكَلِ?","{'text': ['الكامل', 'الهزج', 'المضارع', 'أحذ المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem187.html
829,"ما هو البحر الشعري لهذا البيت
                        اِحذَر مَحَلَّ السَوءِ لا تَحلُل بِهِ - وَإِذا نَبا بِكَ مَنزِلٌ فَتَحَوَّلِ?","{'text': ['الكامل', 'أحذ الوافر', 'تفعيلة المتقارب', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem187.html
831,"ما هو البحر الشعري لهذا البيت
                        تَكفيخَصاصَةَبَيتِنا أَرماحُنا - شالَت نَعامَةُ أَيِّنا لَم يَفعَلِ?","{'text': ['الكامل', 'مشطور السريع', 'منهوك الرجز', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem187.html
833,"ما هو البحر الشعري لهذا البيت
                        عَفَتِ الدِيارَ وَباقِيَ الأَطلالِ - ريحُ الصَبا وَتَقَلُّبُ الأَحوالِ?","{'text': ['الكامل', 'السريع', 'مجزوء البسيط', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
835,"ما هو البحر الشعري لهذا البيت
                        وَعَفا مَغانِيَها وَأَخلَقَ رَسمَها - تَردادُوَكفِالعارِضِالهَطّالِ?","{'text': ['الكامل', 'السريع', 'مخلع البسيط', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
837,"ما هو البحر الشعري لهذا البيت
                        فَلَئِن صَرَمتِ الحَبلَ يا اِبنَةَ مالِكٍ - وَسَمِعتِ فِيَّ مَقالَةَ العُذّالِ?","{'text': ['الكامل', 'مجزوء الخفيف', 'الدوبيت', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
839,"ما هو البحر الشعري لهذا البيت
                        فَسَلي لِكَيما تُخبَري بِفَعائِلي - عِندَ الوَغى وَمَواقِفِ الأَهوالِ?","{'text': ['الكامل', 'مجزوء المتدارك', 'منهوك المنسرح', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
841,"ما هو البحر الشعري لهذا البيت
                        وَالخَيلُ تَعثُرُ بِالقَنا فيجاحِمٍ - تَهفوبِهِ وَيَجُلنَ كُلَّ مَجالِ?","{'text': ['الكامل', 'المتدارك', 'منهوك المنسرح', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
843,"ما هو البحر الشعري لهذا البيت
                        وَأَنا المُجَرَّبُ في المَواقِفِ كُلِّها - مِن آلِ عَبسٍ مَنصِبي وَفَعالي?","{'text': ['الكامل', 'مجزوء الرمل', 'مجزوء المقتضب', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
845,"ما هو البحر الشعري لهذا البيت
                        مِنهُم أَبي شَدّادُ أَكرَمُ والِدٍ - وَالأُمُّ مِنحَامٍفَهُم أَخوالي?","{'text': ['الكامل', 'أحذ الوافر', 'مخلع السريع', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
847,"ما هو البحر الشعري لهذا البيت
                        وَأَنا المَنِيَّةُ حينَتَشتَجِرُالقَنا - وَالطَعنُ مِنّي سابِقُ الآجالِ?","{'text': ['الكامل', 'المتدارك المنهوك', 'السلسلة', 'أحذ الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
849,"ما هو البحر الشعري لهذا البيت
                        وَلَرُبَّ قِرنٍ قَد تَرَكتُ مُجَدَّلاً - وَلَبانُهُكَنَواضِحِالجِريالِ?","{'text': ['الكامل', 'المتقارب', 'منهوك الكامل', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
851,"ما هو البحر الشعري لهذا البيت
                        تَنتابُهُطُلسُالسِباعِ مُغادَراً - في قَفرَةٍ مُتَمَزِّقِ الأَوصالِ?","{'text': ['الكامل', 'البسيط', 'المجتث', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
853,"ما هو البحر الشعري لهذا البيت
                        وَلَرُبَّ خَيلٍ قَد وَزَعتُ رَعيلَها - بِأَقَبَّلاضِغنٍوَلامِجفالِ?","{'text': ['الكامل', 'مجزوء الرمل', 'أحذ الكامل', 'المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
855,"ما هو البحر الشعري لهذا البيت
                        وَمُسَربَلٍحَلَقَ الحَديدِمُدَجَّجٍ - كَاللَيثِ بَينَ عَرينَةِ الأَشبالِ?","{'text': ['الكامل', 'مجزوء المتقارب', 'الهزج', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
857,"ما هو البحر الشعري لهذا البيت
                        غادَرتُهُ لِلجَنبِ غَيرَ مُوَسَّدٍ - مُتَثَنِّيَ الأَوصالِ عِندَ مَجالِ?","{'text': ['الكامل', 'المديد', 'الدوبيت', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
859,"ما هو البحر الشعري لهذا البيت
                        وَلَرُبَّشَربٍقَد صَبَحتُ مَدامَةً - لَيسوابِأَنكاسٍوَلاأَوغالِ?","{'text': ['الكامل', 'مخلع البسيط', 'المتقارب', 'منهوك الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
861,"ما هو البحر الشعري لهذا البيت
                        وَكَواعِبٍ مِثلِ الدُمى أَصبَيتُها - يَنظُرنَ في خَفرٍ وَحُسنِ دَلالِ?","{'text': ['الكامل', 'البسيط', 'موشح', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
863,"ما هو البحر الشعري لهذا البيت
                        فَسَلي بَني عَكٍّ وَخَثعَمَ تُخبَري - وَسَلي المُلوكَ وَطَيِّئَ الأَجبالِ?","{'text': ['الكامل', 'مجزوء الرجز', 'مجزوء الوافر', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
865,"ما هو البحر الشعري لهذا البيت
                        وَسَلي عَشائِرَ ضَبَّةٍ إِذ أَسلَمَت - بَكرٌحَلائِلَهاوَرَهطَ عِقالِ?","{'text': ['الكامل', 'الرجز', 'منهوك المنسرح', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
867,"ما هو البحر الشعري لهذا البيت
                        وَبَني صَباحٍ قَد تَرَكنا مِنهُمُ - جَزَراًبِذاتِ الرِمثِ فَوقَأُثالِ?","{'text': ['الكامل', 'التفعيله', 'مجزوء الكامل', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
869,"ما هو البحر الشعري لهذا البيت
                        زَيداً وَسوداً وَالمُقَطَّعَ أَقصَدَت - أَرماحُنا وَمُجاشِعَ بنَ هِلالِ?","{'text': ['الكامل', 'مجزوء موشح', 'الرجز', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
871,"ما هو البحر الشعري لهذا البيت
                        رُعناهُمُ بِالخَيلِتَرديبِالقَنا - وَبِكُلِّ أَبيَضَ صارِمٍ فَصّالِ?","{'text': ['الكامل', 'أحذ المديد', 'مخلع السريع', 'المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
873,"ما هو البحر الشعري لهذا البيت
                        مَن مِثلُ قَومي حينَ يَختَلِفُ القَنا - وَإِذا تَزِلُّ قَوائِمُ الأَبطالِ?","{'text': ['الكامل', 'منهوك الرجز', 'منهوك الرجز', 'مجزوء موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
875,"ما هو البحر الشعري لهذا البيت
                        يَحمِلنَ كُلَّ عَزيزِ نَفسٍ باسِلٍ - صَدقِ اللِقاءِ مُجَرَّبِ الأَهوالِ?","{'text': ['الكامل', 'مخلع الرمل', 'مجزوء البسيط', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
877,"ما هو البحر الشعري لهذا البيت
                        فَفِدىً لِقَومي عِندَ كُلِّ عَظيمَةٍ - نَفسي وَراحِلَتي وَسائِرُ مالي?","{'text': ['الكامل', 'المضارع', 'مجزوء المديد', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
879,"ما هو البحر الشعري لهذا البيت
                        قَوميصَمامِلِمَن أَرادوا ضَيمَهُم - وَالقاهِرونَ لِكُلِّ أَغلَبَصالي?","{'text': ['الكامل', 'مجزوء موشح', 'المواليا', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
881,"ما هو البحر الشعري لهذا البيت
                        وَالمُطعِمونَ وَما عَلَيهِم نِعمَةٌ - وَالأَكرَمونَ أَباً وَمَحتِدَ خالِ?","{'text': ['الكامل', 'مربع الرجز', 'الهزج', 'أحذ المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
883,"ما هو البحر الشعري لهذا البيت
                        نَحنُ الحَصى عَدَداً وَنَحسَبُ قَومَن - وَرِجالَنا في الحَربِغَيرِ رِجالِ?","{'text': ['الكامل', 'مربع البسيط', 'مجزوء الكامل', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
885,"ما هو البحر الشعري لهذا البيت
                        مِنّا المُعينُ عَلى النَدى بِفَعالِهِ - وَالبَذلِ فياللَزَباتِبِالأَموالِ?","{'text': ['الكامل', 'السريع', 'موشح', 'مجزوء موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
887,"ما هو البحر الشعري لهذا البيت
                        إِنّا إِذاحَمِسَالوَغى نُروي القَنا - وَنَعِفُّ عِندَ تَقاسُمِالأَنفالِ?","{'text': ['الكامل', 'المتقارب', 'الخبب', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
889,"ما هو البحر الشعري لهذا البيت
                        نَأتيالصَريخَعَلى جِيادٍ ضُمَّرٍ - خُمصِ البُطونِ كَأَنَّهُنَّسَعالي?","{'text': ['الكامل', 'مجزوء الوافر', 'المجتث', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
891,"ما هو البحر الشعري لهذا البيت
                        مِن كُلِّشَوهاءِ اليَدَينِطِمِرَّةٍ - وَمُقَلَّصٍعَبلِ الشَوىذَيّالِ?","{'text': ['الكامل', 'أحذ الكامل', 'المتدارك المنهوك', 'مخلع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
893,"ما هو البحر الشعري لهذا البيت
                        لا تَأسِيَنَّ عَلىخَليطٍزايَلوا - بَعدَ الأُلى قُتِلوا بِذي أَغيالِ?","{'text': ['الكامل', 'منهوك المنسرح', 'مجزوء المقتضب', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem190.html
